Filename,Average Hue,Average Saturation,Average Value
1.jpg_1_3.png,24.389100000000013,134.62449999999998,111.78539999999997
1.jpg_1_2.png,23.707699999999996,132.7566,107.18559999999997
2.jpg_3_4.png,25.3924,117.14410000000002,106.75159999999998
2.jpg_1_1.png,25.128200000000003,134.18430000000004,83.21930000000002
2.jpg_1_0.png,25.2381,84.4958,108.80119999999997
2.jpg_1_2.png,23.968499999999995,125.1569,98.44760000000004
2.jpg_4_0.png,23.6735,130.91479999999999,96.33890000000002
2.jpg_2_4.png,22.1875,164.6013,106.73739999999997
3.jpg_0_0.png,23.067900000000005,146.41970000000003,95.13089999999994
4.jpg_3_0.png,23.004999999999995,124.30800000000005,122.7146000000001
5.jpg_1_2.png,29.139000000000006,123.12070000000001,106.61720000000003
5.jpg_1_3.png,26.382499999999997,135.73880000000003,117.37039999999999
6.jpg_3_4.png,26.109900000000003,119.04430000000004,115.49979999999996
6.jpg_1_0.png,25.741799999999998,85.1314,115.67090000000002
6.jpg_1_1.png,24.365400000000005,139.25059999999996,91.4742
6.jpg_1_2.png,23.469399999999993,127.92959999999994,102.40370000000001
6.jpg_4_0.png,24.047199999999993,130.86680000000004,105.2762
6.jpg_2_4.png,22.20480000000001,162.05619999999996,114.7219
7.jpg_0_0.png,23.651,145.42299999999994,105.71470000000004
8.jpg_3_0.png,23.081099999999992,124.43349999999997,130.24379999999996
9.jpg_0_4.png,26.197599999999987,112.8386,110.99429999999997
9.jpg_1_4.png,23.946600000000004,105.66059999999999,127.32710000000002
9.jpg_1_3.png,24.985500000000005,140.8336,110.54390000000004
10.jpg_2_1.png,24.7192,151.8225,82.71530000000004
10.jpg_3_2.png,23.60430000000001,151.9022999999999,87.3785
10.jpg_3_1.png,24.686399999999995,136.7898,94.22599999999998
12.jpg_1_4.png,25.701200000000007,114.61869999999998,109.02080000000002
12.jpg_1_3.png,24.51619999999999,153.67710000000005,102.77409999999998
12.jpg_0_4.png,21.846000000000014,153.9802,108.15280000000001
13.jpg_1_3.png,25.35930000000001,134.87669999999997,106.03549999999997
13.jpg_1_4.png,24.1889,99.75409999999998,122.9258
13.jpg_0_4.png,24.796399999999984,113.31530000000002,109.50050000000002
14.jpg_2_1.png,38.362899999999996,124.04759999999993,75.9135
14.jpg_3_2.png,24.967100000000006,151.68930000000003,80.88089999999998
14.jpg_3_1.png,24.51890000000001,132.18560000000002,92.44989999999996
16.jpg_1_4.png,25.761100000000003,116.64179999999999,102.99649999999998
16.jpg_1_3.png,25.3146,151.08210000000005,99.12469999999999
16.jpg_0_4.png,21.902899999999995,153.71259999999998,104.99070000000002
17.jpg_0_1.png,25.165099999999992,126.08410000000003,123.1922
17.jpg_0_0.png,21.9564,169.59339999999997,120.98230000000004
17.jpg_0_2.png,24.1548,151.3897,115.32159999999998
17.jpg_2_0.png,24.271899999999995,152.57530000000006,119.6716
17.jpg_2_1.png,26.055100000000003,78.98300000000003,133.96980000000002
17.jpg_0_3.png,23.734699999999997,141.03009999999995,109.88629999999993
19.jpg_4_3.png,25.3155,141.77529999999996,102.68130000000002
19.jpg_1_2.png,25.939899999999994,132.09080000000003,98.30750000000002
20.jpg_1_1.png,24.0052,145.26340000000002,115.70400000000005
20.jpg_1_2.png,23.78609999999999,128.24739999999997,131.35099999999997
21.jpg_0_1.png,25.1321,123.63020000000004,121.99079999999998
21.jpg_0_0.png,21.6373,166.01379999999997,120.39220000000003
21.jpg_2_0.png,24.6087,149.7635,118.80159999999997
21.jpg_0_2.png,23.8501,149.68899999999996,113.4016
21.jpg_0_3.png,23.616300000000006,140.03359999999992,110.541
21.jpg_2_1.png,27.995399999999982,78.63860000000001,132.0503
23.jpg_4_3.png,23.814200000000007,134.80820000000003,109.73209999999996
23.jpg_1_2.png,24.6423,136.26950000000005,102.38300000000001
24.jpg_1_1.png,24.264499999999998,138.80070000000003,117.61430000000001
24.jpg_1_2.png,23.217899999999997,126.0308,126.08190000000005
25.jpg_2_3.png,25.209600000000002,104.83749999999998,122.73140000000004
28.jpg_1_1.png,23.75810000000001,134.5327,118.93270000000003
28.jpg_1_2.png,24.430099999999992,110.59059999999998,124.37010000000004
28.jpg_1_3.png,22.841400000000004,131.2593999999999,115.4294
28.jpg_0_2.png,20.733200000000007,151.05000000000004,125.0531
28.jpg_0_3.png,23.509600000000006,139.37169999999998,119.40039999999999
28.jpg_0_1.png,21.992900000000013,125.5732,126.18600000000009
28.jpg_2_3.png,24.415099999999992,66.2557,132.55990000000006
28.jpg_2_2.png,23.860099999999992,122.23410000000004,116.0598
28.jpg_4_0.png,22.6206,108.89929999999997,135.19500000000002
29.jpg_3_2.png,25.89070000000001,111.37170000000002,114.07400000000007
32.jpg_0_2.png,21.150600000000008,157.86790000000005,123.60690000000001
32.jpg_0_3.png,23.3398,145.80110000000002,119.11510000000003
32.jpg_0_1.png,22.178599999999996,136.7622,124.51900000000003
32.jpg_2_3.png,25.105000000000004,72.6814,132.31860000000003
32.jpg_2_2.png,23.844999999999995,128.32030000000006,114.84780000000005
32.jpg_4_0.png,23.4667,115.26960000000003,131.98229999999995
32.jpg_1_1.png,23.898499999999984,139.34619999999995,117.49980000000001
32.jpg_1_2.png,24.976999999999993,116.40789999999998,123.04710000000001
32.jpg_1_3.png,23.135099999999998,136.64439999999996,114.21569999999998
33.jpg_2_1.png,22.119699999999995,85.2648,92.85609999999998
34.jpg_1_0.png,20.113699999999994,158.75240000000002,74.05699999999999
34.jpg_0_3.png,25.222499999999986,124.45369999999997,77.81129999999999
34.jpg_0_2.png,21.732699999999994,102.80740000000003,80.33850000000002
34.jpg_0_0.png,23.288800000000005,115.41,78.75380000000001
34.jpg_0_1.png,24.7498,130.66670000000002,72.21390000000002
35.jpg_0_1.png,21.452199999999998,50.282399999999996,96.2269
35.jpg_4_4.png,24.978300000000004,105.63059999999996,87.01459999999996
35.jpg_0_0.png,24.030499999999996,84.3955,77.35269999999997
36.jpg_4_0.png,22.9985,132.75829999999993,84.77170000000002
37.jpg_2_1.png,29.8449,98.98459999999996,87.51449999999998
38.jpg_1_0.png,20.745500000000003,166.33929999999998,73.89719999999997
38.jpg_0_3.png,24.6677,133.50910000000002,77.658
38.jpg_0_2.png,21.96239999999999,109.48360000000001,81.42400000000002
38.jpg_0_0.png,23.726099999999995,116.55709999999998,78.94420000000001
38.jpg_0_1.png,23.731500000000004,134.17879999999997,76.11629999999997
39.jpg_0_1.png,21.6457,57.68160000000002,98.56329999999998
39.jpg_0_0.png,22.309699999999992,84.6828,77.61300000000004
39.jpg_4_4.png,26.40880000000001,100.95900000000003,87.4739
40.jpg_4_0.png,22.019999999999996,123.02380000000002,89.2871
41.jpg_1_3.png,24.834699999999998,114.48989999999996,90.01739999999997
41.jpg_1_0.png,20.835000000000004,89.80410000000002,103.26739999999997
42.jpg_4_2.png,21.680999999999994,81.48680000000002,77.24860000000001
43.jpg_0_3.png,26.664800000000003,137.062,76.1548
44.jpg_1_0.png,20.95520000000001,87.85110000000003,100.27449999999997
44.jpg_1_3.png,25.31040000000001,116.66039999999997,90.12240000000001
45.jpg_3_1.png,24.120100000000008,123.24760000000002,76.36189999999999
45.jpg_3_2.png,21.837800000000005,109.19489999999998,79.39349999999999
45.jpg_4_2.png,26.309500000000003,63.12590000000001,87.35590000000006
45.jpg_4_1.png,23.540499999999984,93.80980000000005,75.7701
45.jpg_2_0.png,22.1652,132.25470000000004,75.79670000000002
45.jpg_2_1.png,22.291400000000017,46.9187,92.32920000000004
46.jpg_4_2.png,23.15020000000001,74.11840000000001,77.0911
47.jpg_0_3.png,25.791000000000018,135.12209999999996,89.23969999999997
48.jpg_3_4.png,21.739700000000013,133.34719999999996,85.78689999999997
48.jpg_1_4.png,22.60889999999999,104.79639999999998,90.44049999999997
48.jpg_1_0.png,28.71690000000001,109.02990000000001,80.46879999999997
48.jpg_0_4.png,19.394400000000005,140.8378,84.03059999999999
48.jpg_2_4.png,20.598200000000006,114.26080000000002,89.5068
48.jpg_0_3.png,20.595399999999998,91.01740000000001,91.51889999999999
48.jpg_4_4.png,20.6624,63.57660000000003,105.30100000000002
49.jpg_0_2.png,22.997400000000013,108.52489999999997,77.33160000000002
50.jpg_3_4.png,20.9239,88.21039999999995,74.76380000000002
51.jpg_1_3.png,27.4662,138.26309999999995,80.18029999999999
52.jpg_0_4.png,21.751899999999996,100.65610000000002,84.2314
52.jpg_2_4.png,22.30329999999999,78.37049999999999,89.50020000000002
52.jpg_0_3.png,23.185300000000012,52.83519999999999,93.67119999999996
52.jpg_4_4.png,23.961900000000004,33.002199999999995,105.31830000000002
52.jpg_3_4.png,24.454900000000002,94.26019999999995,85.06250000000001
52.jpg_1_4.png,25.815,66.71550000000002,91.10200000000003
52.jpg_1_0.png,35.2614,69.25430000000001,85.72409999999996
53.jpg_0_2.png,26.767599999999998,65.63680000000004,78.37169999999996
54.jpg_3_4.png,23.485699999999998,68.98509999999999,89.47699999999998
55.jpg_1_3.png,28.34129999999998,112.17129999999997,93.12990000000003
56.jpg_0_4.png,22.36550000000001,180.12990000000005,99.32449999999996
56.jpg_0_3.png,25.037799999999994,170.9698,91.77819999999998
56.jpg_2_3.png,20.5977,145.22390000000004,93.20790000000001
56.jpg_1_4.png,20.088400000000007,148.4063,100.69720000000001
56.jpg_1_3.png,18.2252,117.57100000000003,111.69190000000008
57.jpg_1_3.png,20.334000000000007,157.98219999999998,85.74009999999994
57.jpg_1_4.png,20.616500000000002,153.10859999999997,86.1841
58.jpg_1_0.png,18.851700000000005,119.8391,106.0519
58.jpg_2_0.png,22.897100000000002,124.08910000000003,86.0508
59.jpg_3_3.png,17.54,135.8005,89.2702
60.jpg_0_4.png,20.280400000000007,179.46980000000002,98.48150000000004
60.jpg_0_3.png,24.0332,167.96380000000002,91.3399
60.jpg_2_3.png,19.853300000000004,145.44429999999997,94.3996
60.jpg_1_4.png,20.125800000000005,150.1498,99.07010000000002
60.jpg_1_3.png,18.106899999999992,115.13390000000003,110.99209999999994
61.jpg_1_3.png,20.0677,158.86399999999992,87.79019999999997
61.jpg_1_4.png,20.039800000000003,156.40249999999997,88.007
62.jpg_1_0.png,19.95709999999999,116.74689999999997,106.7948
62.jpg_2_0.png,19.873499999999996,121.50300000000001,90.64250000000001
63.jpg_3_3.png,17.793500000000005,143.05440000000007,102.85020000000003
65.jpg_4_0.png,18.653299999999998,69.30290000000002,111.06339999999994
66.jpg_1_4.png,17.7616,158.6005,105.87300000000003
66.jpg_3_2.png,20.364300000000004,144.5481,96.03490000000004
66.jpg_3_3.png,19.524000000000004,140.11920000000003,94.55950000000003
66.jpg_0_4.png,24.06809999999999,125.2623,108.17239999999998
66.jpg_2_4.png,21.1884,140.9563,99.76489999999998
66.jpg_0_3.png,19.930200000000006,140.7522,100.8489
66.jpg_0_2.png,17.923800000000004,125.87690000000009,105.5573
66.jpg_0_1.png,17.673100000000005,111.4233,113.74530000000003
66.jpg_2_3.png,18.7754,122.51970000000003,110.0767
69.jpg_2_4.png,19.316999999999997,162.34720000000002,100.84170000000003
69.jpg_0_4.png,19.3069,148.13469999999998,114.13159999999998
69.jpg_0_1.png,17.220800000000008,134.03319999999997,114.23839999999994
69.jpg_2_3.png,18.166000000000004,145.41179999999991,110.87599999999995
69.jpg_0_2.png,17.9395,151.4151,103.86309999999999
69.jpg_0_3.png,18.436300000000003,169.9863,106.23910000000002
69.jpg_1_4.png,17.2525,182.98350000000002,108.73399999999997
69.jpg_3_3.png,18.700699999999998,168.54160000000005,93.89599999999999
69.jpg_3_2.png,18.259599999999995,170.80810000000002,96.79489999999998
72.jpg_4_0.png,17.451600000000003,89.51100000000001,109.91059999999999
73.jpg_1_4.png,17.737000000000002,182.85219999999998,112.825
73.jpg_3_3.png,18.492299999999997,159.83460000000002,96.81029999999998
73.jpg_3_2.png,21.0374,156.90089999999995,91.79269999999998
73.jpg_2_4.png,19.5159,155.79039999999998,105.54630000000006
73.jpg_0_4.png,26.1212,149.60299999999995,111.1864
73.jpg_0_1.png,16.934600000000007,135.77079999999998,118.10409999999997
73.jpg_2_3.png,19.216800000000006,147.08150000000003,113.53009999999999
73.jpg_0_2.png,17.2362,153.1731,108.3292
73.jpg_0_3.png,18.8979,157.08370000000002,102.75769999999997
