46.2979,99.0873,55.7372
43.1501,145.6667,49.446
45.3625,145.1127,48.9178
45.3427,107.2358,76.3226
46.3111,154.8197,52.5444
43.9895,142.5313,41.6547
52.1808,120.8263,47.7683
40.9983,148.0999,54.7005
38.142,187.0713,52.0058
56.2456,98.793,48.6909
44.7304,152.5926,45.8378
44.2007,95.1108,51.0296
34.2824,165.7762,68.4674
47.5839,85.5424,51.9645
43.0294,167.6022,62.8192
48.1515,94.884,55.9793
36.6084,146.7988,58.9886
36.6571,167.6992,61.5313
47.0019,153.7287,50.328
43.6147,160.4511,51.9002
44.9333,181.549,62.5908
43.1818,120.0572,69.948
48.3973,110.2085,42.9732
45.5292,182.7043,54.4467
45.0693,143.7506,47.4879
49.0214,133.8705,49.4577
34.868,154.2066,67.6012
53.9603,102.7261,44.255
37.5685,156.2012,68.5679
45.1864,161.1528,66.1181
45.5426,177.7642,60.9046
39.1435,112.6216,74.8062
47.1045,155.2019,42.8052
43.9341,160.0683,47.6647
43.0334,188.7657,67.9199
45.5663,158.7018,44.437
50.2385,97.0372,50.9594
47.7994,106.4521,40.5085
42.4777,159.7982,65.4592
35.1149,142.8813,70.0587
42.1008,130.9619,67.3185
56.3117,89.9339,38.0164
44.8048,142.1843,62.1494
60.569,82.0621,49.9173
43.046,89.9227,51.5692
35.9473,146.7351,61.0251
42.2859,154.4486,65.2645
43.441,144.1307,50.1463
36.1586,176.0778,53.0315
43.8663,168.7915,62.2148
42.629,200.5034,55.6466
49.0325,137.5421,39.1879
44.8033,192.7522,53.1771
40.8987,161.1901,42.4657
42.561,147.4531,48.2731
43.6853,150.7769,63.7279
45.9198,123.1781,42.2385
43.7411,186.5008,57.6915
44.4531,159.8195,63.2256
42.7354,174.8728,67.2712
34.7678,149.8025,74.2194
44.3776,162.6732,54.7875
38.8838,145.3669,55.5883
46.3273,158.5054,55.2598
48.1779,100.3716,68.259
52.2288,122.1198,40.6767
41.9679,170.265,63.6497
39.4252,116.6939,75.1979
44.1064,172.0084,38.6234
46.027,147.9295,45.0664
42.7724,180.15,53.7936
36.5725,158.8615,70.603
40.5097,132.1125,45.2144
35.7366,145.4263,69.8977
37.281,145.2327,50.906
47.6672,123.3671,43.2281
42.8954,151.4898,45.8882
41.5829,135.7952,67.3775
43.6752,152.9066,61.6782
48.2058,109.8855,36.7858
35.7295,153.8313,75.0239
39.7343,141.1377,60.6192
44.1514,159.9071,55.1374
44.6948,153.0174,44.7283
43.0042,143.4739,43.3785
36.2478,148.8237,51.7894
45.8511,151.935,50.5648
41.9323,163.0972,62.141
53.0116,108.8842,40.6702
42.4547,172.7359,60.6874
43.7993,150.7498,63.1776
39.5271,134.1395,52.0228
29.3657,185.5755,48.5151
37.9167,212.2376,41.1274
48.995,124.1124,52.2897
57.6399,87.7958,39.0298
43.8574,120.8588,60.9059
44.8309,160.4155,61.8739
39.3514,166.6207,48.9811
38.256,147.6496,44.9495
37.8754,140.8887,56.0564
58.0641,64.4392,55.5595
44.2021,176.1218,71.633
35.4565,181.3305,59.4874
50.301,104.8948,48.3861
45.2436,109.5755,76.9556
