105.0214,233.173,148.5132
83.6156,217.7226,129.0558
83.0698,209.8201,146.5772
99.3262,236.7647,159.2054
106.5571,248.8488,161.3216
102.4496,223.8849,126.5736
81.4477,215.4976,117.9518
99.3296,238.5151,167.2311
101.7951,241.3581,177.437
95.7281,223.0708,142.893
103.4893,240.087,165.8097
98.5689,227.9777,165.5335
94.4556,233.7496,127.1465
104.9315,240.8544,150.5349
81.9048,209.8133,147.4035
82.2906,214.3981,168.4785
85.6995,199.454,114.5066
107.9628,248.6387,180.3037
103.8416,230.6495,123.1089
104.0323,243.8372,168.7905
77.4094,211.6051,119.732
97.452,235.4972,125.057
87.5575,217.8207,129.131
97.5516,226.365,118.9815
94.0153,228.5112,170.2831
98.4103,232.7891,159.7548
84.2121,221.331,137.1906
98.0095,212.4395,139.3264
101.0181,238.3786,142.8435
103.4966,244.0111,167.1621
83.4345,209.8292,137.8208
104.6018,248.5729,188.1554
83.0138,221.5974,137.1147
102.5139,241.5119,156.9992
82.7794,217.2113,134.8489
102.0323,245.8902,161.0601
100.2281,237.5637,176.6728
100.351,247.1823,162.3494
104.6182,244.225,157.5525
96.7904,234.4574,143.5162
106.5781,248.5305,161.755
78.4102,212.1981,139.4249
87.0154,199.4188,110.8282
97.3088,226.2949,130.4839
103.4128,232.7996,157.1247
103.1382,239.8536,171.4446
96.981,223.7702,145.7693
81.407,208.5644,113.0849
88.0563,213.1924,126.3905
84.8937,207.7514,134.1608
98.3495,234.6545,152.2708
104.2565,226.4938,128.6405
103.1155,231.2716,190.4039
103.4167,240.2342,160.3775
99.2387,231.449,171.2576
101.0284,231.3553,127.5964
107.5743,252.1204,166.9313
102.4825,222.781,153.9305
105.152,245.7672,180.4324
102.9184,227.9783,134.3818
100.4727,244.0441,148.7518
101.7053,217.1777,112.8171
82.754,218.705,150.3265
104.5799,240.0405,161.8334
98.1394,230.482,136.9369
82.5529,216.3786,126.9434
98.255,223.6908,181.8942
103.5798,245.9009,160.1492
101.4964,232.3855,131.5529
99.6566,237.9157,150.1786
101.9646,239.8914,176.1833
84.4973,215.2043,126.5489
105.8423,246.6289,147.4673
104.6195,240.9691,149.7083
83.2127,213.7494,145.2441
82.1762,214.2533,130.4914
87.3776,228.969,145.6348
82.9916,211.6541,150.3974
83.5654,212.4393,128.174
80.3243,216.9348,124.2343
98.0358,238.4163,162.246
99.7465,239.746,168.9207
103.2833,237.5862,171.2293
103.6694,249.7112,161.7763
